"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"01/03/2024,""953.49"",""953.49"",""953.49"",""953.49"","""",""0.76%"""
"01/02/2024,""946.32"",""946.32"",""946.32"",""946.32"","""",""-0.05%"""
"12/29/2023,""946.76"",""946.76"",""946.76"",""946.76"","""",""0.84%"""
"12/28/2023,""938.86"",""938.86"",""938.86"",""938.86"","""",""-0.25%"""
"12/27/2023,""941.19"",""941.19"",""941.19"",""941.19"","""",""0.02%"""
"12/22/2023,""940.98"",""940.98"",""940.98"",""940.98"","""",""-0.04%"""
"12/21/2023,""941.37"",""941.37"",""941.37"",""941.37"","""",""0.05%"""
"12/20/2023,""940.88"",""940.88"",""940.88"",""940.88"","""",""-0.40%"""
"12/19/2023,""944.65"",""944.65"",""944.65"",""944.65"","""",""0.34%"""
"12/18/2023,""941.44"",""941.44"",""941.44"",""941.44"","""",""0.46%"""
"12/15/2023,""937.13"",""937.13"",""937.13"",""937.13"","""",""0.24%"""
"12/14/2023,""934.91"",""934.91"",""934.91"",""934.91"","""",""0.18%"""
"12/13/2023,""933.25"",""933.25"",""933.25"",""933.25"","""",""-0.12%"""
"12/12/2023,""934.39"",""934.39"",""934.39"",""934.39"","""",""0.01%"""
"12/11/2023,""934.26"",""934.26"",""934.26"",""934.26"","""",""-0.24%"""
"12/08/2023,""936.55"",""936.55"",""936.55"",""936.55"","""",""-0.04%"""
"12/07/2023,""936.90"",""936.90"",""936.90"",""936.90"","""",""-0.25%"""
"12/06/2023,""939.21"",""939.21"",""939.21"",""939.21"","""",""0.16%"""
"12/05/2023,""937.71"",""937.71"",""937.71"",""937.71"","""",""-0.76%"""
"12/04/2023,""944.89"",""944.89"",""944.89"",""944.89"","""",""-0.49%"""
"12/01/2023,""949.54"",""949.54"",""949.54"",""949.54"","""",""-0.33%"""
"11/30/2023,""952.72"",""952.72"",""952.72"",""952.72"","""",""0.67%"""
"11/29/2023,""946.38"",""946.38"",""946.38"",""946.38"","""",""0.60%"""
"11/28/2023,""940.69"",""940.69"",""940.69"",""940.69"","""",""-0.04%"""
"11/27/2023,""941.07"",""941.07"",""941.07"",""941.07"","""",""-0.37%"""
"11/24/2023,""944.53"",""944.53"",""944.53"",""944.53"","""",""0.41%"""
"11/23/2023,""940.64"",""940.64"",""940.64"",""940.64"","""",""0.17%"""
"11/22/2023,""939.07"",""939.07"",""939.07"",""939.07"","""",""0.30%"""
"11/21/2023,""936.24"",""936.24"",""936.24"",""936.24"","""",""0.07%"""
"11/20/2023,""935.57"",""935.57"",""935.57"",""935.57"","""",""-0.16%"""
"11/17/2023,""937.09"",""937.09"",""937.09"",""937.09"","""",""-0.14%"""
"11/16/2023,""938.44"",""938.44"",""938.44"",""938.44"","""",""-0.16%"""
"11/15/2023,""939.93"",""939.93"",""939.93"",""939.93"","""",""-0.32%"""
"11/14/2023,""942.94"",""942.94"",""942.94"",""942.94"","""",""0.10%"""
"11/13/2023,""941.98"",""941.98"",""941.98"",""941.98"","""",""0.08%"""
"11/10/2023,""941.26"",""941.26"",""941.26"",""941.26"","""",""-0.05%"""
"11/09/2023,""941.71"",""941.71"",""941.71"",""941.71"","""",""-0.02%"""
"11/08/2023,""941.89"",""941.89"",""941.89"",""941.89"","""",""-0.10%"""
"11/07/2023,""942.81"",""942.81"",""942.81"",""942.81"","""",""0.26%"""
"11/06/2023,""940.34"",""940.34"",""940.34"",""940.34"","""",""0.30%"""
"11/03/2023,""937.55"",""937.55"",""937.55"",""937.55"","""",""0.44%"""
"10/31/2023,""933.40"",""933.40"",""933.40"",""933.40"","""",""-0.20%"""
"10/30/2023,""935.28"",""935.28"",""935.28"",""935.28"","""",""0.17%"""
"10/27/2023,""933.72"",""933.72"",""933.72"",""933.72"","""",""-0.01%"""
"10/26/2023,""933.79"",""933.79"",""933.79"",""933.79"","""",""-0.48%"""
"10/25/2023,""938.27"",""938.27"",""938.27"",""938.27"","""",""-0.47%"""
"10/24/2023,""942.67"",""942.67"",""942.67"",""942.67"","""",""-0.27%"""
"10/23/2023,""945.20"",""945.20"",""945.20"",""945.20"","""",""-0.03%"""
"10/20/2023,""945.50"",""945.50"",""945.50"",""945.50"","""",""0.15%"""
"10/19/2023,""944.11"",""944.11"",""944.11"",""944.11"","""",""0.08%"""
"10/18/2023,""943.39"",""943.39"",""943.39"",""943.39"","""",""-0.15%"""
"10/17/2023,""944.77"",""944.77"",""944.77"",""944.77"","""",""0.81%"""
"10/16/2023,""937.16"",""937.16"",""937.16"",""937.16"","""",""-0.06%"""
"10/13/2023,""937.70"",""937.70"",""937.70"",""937.70"","""",""0.02%"""
"10/12/2023,""937.54"",""937.54"",""937.54"",""937.54"","""",""0.45%"""
"10/11/2023,""933.31"",""933.31"",""933.31"",""933.31"","""",""0.22%"""
"10/10/2023,""931.22"",""931.22"",""931.22"",""931.22"","""",""0.01%"""
"10/09/2023,""931.11"",""931.11"",""931.11"",""931.11"","""",""-0.54%"""
"10/06/2023,""936.15"",""936.15"",""936.15"",""936.15"","""",""0.08%"""
"10/05/2023,""935.43"",""935.43"",""935.43"",""935.43"","""",""-0.03%"""
"10/04/2023,""935.70"",""935.70"",""935.70"",""935.70"","""",""-0.32%"""
"10/03/2023,""938.68"",""938.68"",""938.68"",""938.68"","""",""-0.21%"""
"10/02/2023,""940.68"",""940.68"",""940.68"",""940.68"","""",""-0.16%"""
"09/29/2023,""942.23"",""942.23"",""942.23"",""942.23"","""",""0.18%"""
"09/28/2023,""940.51"",""940.51"",""940.51"",""940.51"","""",""0.02%"""
"09/27/2023,""940.34"",""940.34"",""940.34"",""940.34"","""",""0.38%"""
"09/26/2023,""936.77"",""936.77"",""936.77"",""936.77"","""",""-0.05%"""
"09/25/2023,""937.20"",""937.20"",""937.20"",""937.20"","""",""-0.31%"""
"09/22/2023,""940.16"",""940.16"",""940.16"",""940.16"","""",""-0.16%"""
"09/21/2023,""941.68"",""941.68"",""941.68"",""941.68"","""",""0.04%"""
"09/20/2023,""941.35"",""941.35"",""941.35"",""941.35"","""",""0.00%"""
"09/19/2023,""941.34"",""941.34"",""941.34"",""941.34"","""",""-0.07%"""
"09/18/2023,""941.99"",""941.99"",""941.99"",""941.99"","""",""-0.03%"""
"09/15/2023,""942.29"",""942.29"",""942.29"",""942.29"","""",""0.18%"""
"09/14/2023,""940.63"",""940.63"",""940.63"",""940.63"","""",""-0.63%"""
"09/13/2023,""946.60"",""946.60"",""946.60"",""946.60"","""",""-0.46%"""
"09/12/2023,""950.97"",""950.97"",""950.97"",""950.97"","""",""-0.84%"""
"09/11/2023,""959.07"",""959.07"",""959.07"",""959.07"","""",""0.18%"""
"09/08/2023,""957.31"",""957.31"",""957.31"",""957.31"","""",""-0.71%"""
"09/07/2023,""964.15"",""964.15"",""964.15"",""964.15"","""",""0.32%"""
"09/06/2023,""961.09"",""961.09"",""961.09"",""961.09"","""",""0.01%"""
"09/05/2023,""961.03"",""961.03"",""961.03"",""961.03"","""",""0.23%"""
"09/04/2023,""958.83"",""958.83"",""958.83"",""958.83"","""",""-0.07%"""
"09/01/2023,""959.47"",""959.47"",""959.47"",""959.47"","""",""-0.11%"""
"08/31/2023,""960.53"",""960.53"",""960.53"",""960.53"","""",""-0.31%"""
"08/30/2023,""963.50"",""963.50"",""963.50"",""963.50"","""",""0.40%"""
"08/29/2023,""959.69"",""959.69"",""959.69"",""959.69"","""",""0.03%"""
"08/28/2023,""959.41"",""959.41"",""959.41"",""959.41"","""",""-0.31%"""
"08/25/2023,""962.41"",""962.41"",""962.41"",""962.41"","""",""0.07%"""
"08/24/2023,""961.71"",""961.71"",""961.71"",""961.71"","""",""0.06%"""
"08/23/2023,""961.17"",""961.17"",""961.17"",""961.17"","""",""-0.38%"""
"08/22/2023,""964.83"",""964.83"",""964.83"",""964.83"","""",""0.18%"""
"08/21/2023,""963.05"",""963.05"",""963.05"",""963.05"","""",""-0.02%"""
"08/18/2023,""963.24"",""963.24"",""963.24"",""963.24"","""",""-0.30%"""
"08/17/2023,""966.16"",""966.16"",""966.16"",""966.16"","""",""-0.31%"""
"08/16/2023,""969.15"",""969.15"",""969.15"",""969.15"","""",""-0.27%"""
"08/14/2023,""971.75"",""971.75"",""971.75"",""971.75"","""",""-0.03%"""
"08/11/2023,""972.09"",""972.09"",""972.09"",""972.09"","""",""0.68%"""
"08/10/2023,""965.52"",""965.52"",""965.52"",""965.52"","""",""0.17%"""
"08/09/2023,""963.91"",""963.91"",""963.91"",""963.91"","""",""0.48%"""
"08/08/2023,""959.34"",""959.34"",""959.34"",""959.34"","""",""-0.90%"""
"08/07/2023,""968.08"",""968.08"",""968.08"",""968.08"","""",""-1.04%"""
"08/04/2023,""978.22"",""978.22"",""978.22"",""978.22"","""",""-0.30%"""
"08/03/2023,""981.15"",""981.15"",""981.15"",""981.15"","""",""0.18%"""
"08/02/2023,""979.34"",""979.34"",""979.34"",""979.34"","""",""0.01%"""
"08/01/2023,""979.23"",""979.23"",""979.23"",""979.23"","""",""-0.30%"""
"07/31/2023,""982.20"",""982.20"",""982.20"",""982.20"","""",""-0.03%"""
"07/28/2023,""982.45"",""982.45"",""982.45"",""982.45"","""",""0.16%"""
"07/27/2023,""980.89"",""980.89"",""980.89"",""980.89"","""",""-0.03%"""
"07/26/2023,""981.19"",""981.19"",""981.19"",""981.19"","""",""0.02%"""
"07/25/2023,""980.98"",""980.98"",""980.98"",""980.98"","""",""-0.19%"""
"07/24/2023,""982.86"",""982.86"",""982.86"",""982.86"","""",""-0.03%"""
"07/21/2023,""983.16"",""983.16"",""983.16"",""983.16"","""",""0.09%"""
"07/20/2023,""982.27"",""982.27"",""982.27"",""982.27"","""",""-0.06%"""
"07/19/2023,""982.90"",""982.90"",""982.90"",""982.90"","""",""0.03%"""
"07/18/2023,""982.58"",""982.58"",""982.58"",""982.58"","""",""0.32%"""
"07/17/2023,""979.47"",""979.47"",""979.47"",""979.47"","""",""-0.50%"""
"07/14/2023,""984.40"",""984.40"",""984.40"",""984.40"","""",""-0.16%"""
"07/13/2023,""985.97"",""985.97"",""985.97"",""985.97"","""",""0.13%"""
"07/12/2023,""984.72"",""984.72"",""984.72"",""984.72"","""",""0.02%"""
"07/11/2023,""984.50"",""984.50"",""984.50"",""984.50"","""",""-0.07%"""
"07/10/2023,""985.22"",""985.22"",""985.22"",""985.22"","""",""-0.02%"""
