"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"12/26/2023,""345.29"",""345.98"",""347.80"",""345.01"","""",""-0.14%"""
"12/25/2023,""345.77"",""345.87"",""346.41"",""345.70"","""",""0.03%"""
"12/22/2023,""345.67"",""347.08"",""348.23"",""345.14"","""",""-0.31%"""
"12/21/2023,""346.75"",""351.14"",""351.57"",""346.92"","""",""-1.15%"""
"12/20/2023,""350.79"",""350.26"",""352.73"",""349.69"","""",""0.24%"""
"12/19/2023,""349.94"",""351.89"",""352.45"",""348.49"","""",""-0.48%"""
"12/18/2023,""351.62"",""351.16"",""353.50"",""349.88"","""",""0.21%"""
"12/15/2023,""350.89"",""345.30"",""351.88"",""344.65"","""",""1.67%"""
"12/14/2023,""345.11"",""348.54"",""348.89"",""344.59"","""",""-0.90%"""
"12/13/2023,""348.23"",""354.20"",""354.96"",""347.36"","""",""-1.62%"""
"12/12/2023,""353.98"",""356.23"",""356.39"",""352.77"","""",""-0.59%"""
"12/11/2023,""356.07"",""354.28"",""357.05"",""352.74"","""",""0.58%"""
"12/08/2023,""354.02"",""353.82"",""355.43"",""352.79"","""",""0.12%"""
"12/07/2023,""353.58"",""353.36"",""354.82"",""352.42"","""",""0.15%"""
"12/06/2023,""353.05"",""351.75"",""353.86"",""350.94"","""",""0.50%"""
"12/05/2023,""351.30"",""350.98"",""352.49"",""349.68"","""",""0.19%"""
"12/04/2023,""350.63"",""347.97"",""352.05"",""347.71"","""",""0.81%"""
"12/01/2023,""347.81"",""349.14"",""350.60"",""347.52"","""",""-0.29%"""
"11/30/2023,""348.82"",""344.66"",""350.06"",""344.13"","""",""1.28%"""
"11/29/2023,""344.41"",""343.11"",""345.34"",""342.23"","""",""0.47%"""
"11/28/2023,""342.80"",""346.19"",""347.55"",""342.58"","""",""-1.00%"""
"11/27/2023,""346.25"",""347.76"",""348.58"",""346.19"","""",""-0.38%"""
"11/24/2023,""347.56"",""348.13"",""348.80"",""346.62"","""",""-0.07%"""
"11/23/2023,""347.80"",""350.03"",""350.48"",""347.05"","""",""-0.56%"""
"11/22/2023,""349.76"",""349.17"",""351.39"",""348.06"","""",""0.23%"""
"11/21/2023,""348.94"",""347.17"",""349.42"",""345.55"","""",""0.59%"""
"11/20/2023,""346.90"",""347.10"",""348.20"",""346.27"","""",""-0.01%"""
"11/17/2023,""346.95"",""347.22"",""349.27"",""346.73"","""",""0.00%"""
"11/16/2023,""346.96"",""347.23"",""348.79"",""345.34"","""",""0.04%"""
"11/15/2023,""346.82"",""345.64"",""348.70"",""345.17"","""",""0.45%"""
"11/14/2023,""345.26"",""352.64"",""353.17"",""345.08"","""",""-2.04%"""
"11/13/2023,""352.45"",""353.22"",""354.42"",""351.75"","""",""-0.13%"""
"11/10/2023,""352.92"",""355.86"",""356.58"",""352.33"","""",""-0.77%"""
"11/09/2023,""355.66"",""353.64"",""356.35"",""352.33"","""",""0.63%"""
"11/08/2023,""353.45"",""353.45"",""356.01"",""353.15"","""",""0.08%"""
"11/07/2023,""353.16"",""354.05"",""355.75"",""353.15"","""",""-0.14%"""
"11/06/2023,""353.67"",""353.52"",""354.65"",""351.54"","""",""0.05%"""
"11/03/2023,""353.48"",""359.62"",""360.24"",""352.61"","""",""-1.63%"""
"11/02/2023,""359.33"",""362.71"",""363.27"",""357.69"","""",""-0.86%"""
"11/01/2023,""362.44"",""361.73"",""365.15"",""361.30"","""",""0.29%"""
"10/31/2023,""361.39"",""360.70"",""362.49"",""357.86"","""",""0.27%"""
"10/30/2023,""360.43"",""363.03"",""363.78"",""359.64"","""",""-0.66%"""
"10/27/2023,""362.81"",""362.43"",""364.08"",""360.95"","""",""0.23%"""
"10/26/2023,""361.99"",""364.02"",""366.29"",""362.11"","""",""-0.45%"""
"10/25/2023,""363.63"",""361.88"",""365.60"",""361.02"","""",""0.59%"""
"10/24/2023,""361.51"",""357.75"",""362.29"",""356.45"","""",""1.15%"""
"10/23/2023,""357.40"",""360.61"",""361.70"",""357.40"","""",""-0.80%"""
"10/20/2023,""360.29"",""361.77"",""363.75"",""360.27"","""",""-0.27%"""
"10/19/2023,""361.25"",""364.51"",""365.77"",""360.23"","""",""-0.75%"""
"10/18/2023,""363.98"",""363.39"",""365.64"",""362.10"","""",""0.26%"""
"10/17/2023,""363.02"",""365.83"",""366.91"",""362.39"","""",""-0.69%"""
"10/16/2023,""365.54"",""368.80"",""369.66"",""365.42"","""",""-0.99%"""
"10/13/2023,""369.20"",""367.80"",""370.39"",""366.10"","""",""0.48%"""
"10/12/2023,""367.45"",""363.73"",""368.04"",""362.61"","""",""1.11%"""
"10/11/2023,""363.42"",""365.52"",""365.94"",""363.36"","""",""-0.48%"""
"10/10/2023,""365.17"",""367.96"",""368.62"",""364.32"","""",""-0.70%"""
"10/09/2023,""367.76"",""366.12"",""369.98"",""365.71"","""",""0.65%"""
"10/06/2023,""365.40"",""367.52"",""369.70"",""363.87"","""",""-0.51%"""
"10/05/2023,""367.28"",""368.61"",""369.44"",""366.98"","""",""-0.27%"""
"10/04/2023,""368.29"",""372.33"",""375.68"",""366.96"","""",""-1.01%"""
"10/03/2023,""372.05"",""371.15"",""373.15"",""368.11"","""",""0.33%"""
"10/02/2023,""370.84"",""368.51"",""371.35"",""365.55"","""",""0.79%"""
"09/29/2023,""367.95"",""371.05"",""372.10"",""366.16"","""",""-0.74%"""
"09/28/2023,""370.68"",""373.83"",""375.11"",""370.45"","""",""-0.76%"""
"09/27/2023,""373.53"",""369.67"",""375.93"",""366.39"","""",""1.11%"""
"09/26/2023,""369.43"",""368.48"",""370.32"",""365.04"","""",""0.35%"""
"09/25/2023,""368.15"",""365.20"",""370.36"",""364.57"","""",""0.77%"""
"09/22/2023,""365.34"",""363.83"",""366.55"",""362.13"","""",""0.47%"""
"09/21/2023,""363.63"",""360.29"",""365.74"",""360.11"","""",""0.99%"""
"09/20/2023,""360.08"",""359.31"",""360.70"",""356.73"","""",""0.27%"""
"09/19/2023,""359.12"",""358.75"",""359.83"",""357.32"","""",""0.16%"""
"09/18/2023,""358.55"",""359.55"",""361.07"",""358.43"","""",""-0.24%"""
"09/15/2023,""359.42"",""360.98"",""361.96"",""358.02"","""",""-0.37%"""
"09/14/2023,""360.74"",""357.65"",""361.27"",""356.69"","""",""0.94%"""
"09/13/2023,""357.37"",""358.09"",""359.64"",""356.33"","""",""-0.14%"""
"09/12/2023,""357.86"",""356.89"",""361.28"",""356.34"","""",""0.35%"""
"09/11/2023,""356.60"",""359.98"",""360.35"",""356.15"","""",""-0.91%"""
"09/08/2023,""359.87"",""361.73"",""362.36"",""358.26"","""",""-0.45%"""
"09/07/2023,""361.48"",""362.95"",""365.78"",""361.08"","""",""-0.31%"""
"09/06/2023,""362.62"",""361.60"",""364.52"",""360.02"","""",""0.38%"""
"09/05/2023,""361.23"",""354.12"",""362.80"",""353.77"","""",""2.07%"""
"09/04/2023,""353.92"",""356.70"",""357.13"",""353.68"","""",""-0.68%"""
"09/01/2023,""356.35"",""351.50"",""356.99"",""350.34"","""",""1.46%"""
"08/31/2023,""351.22"",""347.48"",""352.27"",""346.82"","""",""1.19%"""
"08/30/2023,""347.09"",""350.29"",""351.42"",""345.56"","""",""-0.85%"""
"08/29/2023,""350.06"",""354.60"",""355.04"",""349.73"","""",""-1.19%"""
"08/28/2023,""354.27"",""353.52"",""355.43"",""352.72"","""",""0.24%"""
"08/25/2023,""353.42"",""355.15"",""356.61"",""351.83"","""",""-0.38%"""
"08/24/2023,""354.78"",""352.13"",""355.55"",""351.58"","""",""0.85%"""
"08/23/2023,""351.80"",""352.91"",""355.24"",""351.36"","""",""-0.20%"""
"08/22/2023,""352.51"",""351.35"",""353.70"",""349.28"","""",""0.41%"""
"08/21/2023,""351.07"",""351.77"",""353.23"",""349.33"","""",""-0.11%"""
"08/18/2023,""351.45"",""354.03"",""355.01"",""350.92"","""",""-0.63%"""
"08/17/2023,""353.69"",""355.61"",""357.13"",""352.14"","""",""-0.45%"""
"08/16/2023,""355.29"",""355.85"",""356.36"",""352.30"","""",""-0.06%"""
"08/15/2023,""355.49"",""352.23"",""356.81"",""351.68"","""",""1.05%"""
"08/14/2023,""351.80"",""349.80"",""354.16"",""348.75"","""",""0.60%"""
"08/11/2023,""349.70"",""351.01"",""351.27"",""347.56"","""",""-0.31%"""
"08/10/2023,""350.80"",""354.21"",""354.73"",""346.57"","""",""-0.87%"""
"08/09/2023,""353.87"",""355.42"",""356.11"",""352.36"","""",""-0.47%"""
"08/08/2023,""355.53"",""352.77"",""357.79"",""351.48"","""",""0.87%"""
"08/07/2023,""352.45"",""354.06"",""357.76"",""352.39"","""",""-0.42%"""
"08/04/2023,""353.93"",""359.48"",""360.05"",""352.12"","""",""-1.47%"""
"08/03/2023,""359.20"",""355.35"",""361.20"",""354.57"","""",""1.14%"""
"08/02/2023,""355.15"",""353.63"",""356.33"",""351.68"","""",""0.55%"""
"08/01/2023,""353.20"",""352.04"",""356.17"",""351.74"","""",""0.40%"""
"07/31/2023,""351.81"",""348.74"",""352.38"",""348.34"","""",""0.90%"""
"07/28/2023,""348.67"",""348.12"",""351.45"",""346.95"","""",""0.24%"""
"07/27/2023,""347.85"",""344.25"",""350.02"",""339.59"","""",""1.13%"""
"07/26/2023,""343.98"",""343.61"",""347.96"",""342.23"","""",""0.19%"""
"07/25/2023,""343.34"",""341.54"",""344.55"",""340.73"","""",""0.61%"""
"07/24/2023,""341.25"",""341.11"",""342.60"",""338.90"","""",""0.14%"""
"07/21/2023,""340.76"",""342.76"",""343.17"",""340.70"","""",""-0.51%"""
"07/20/2023,""342.52"",""337.35"",""343.48"",""336.56"","""",""1.64%"""
"07/19/2023,""337.00"",""332.73"",""338.48"",""332.33"","""",""1.35%"""
"07/18/2023,""332.50"",""332.63"",""333.50"",""331.37"","""",""0.05%"""
"07/17/2023,""332.33"",""333.18"",""334.30"",""331.64"","""",""-0.25%"""
"07/14/2023,""333.15"",""333.06"",""334.86"",""332.33"","""",""0.10%"""
"07/13/2023,""332.82"",""337.10"",""337.64"",""332.66"","""",""-1.17%"""
"07/12/2023,""336.77"",""343.77"",""344.45"",""336.80"","""",""-1.94%"""
"07/11/2023,""343.44"",""345.77"",""346.14"",""343.17"","""",""-0.62%"""
"07/10/2023,""345.59"",""350.68"",""352.43"",""345.55"","""",""-1.40%"""
"07/07/2023,""350.48"",""354.05"",""357.64"",""350.54"","""",""-0.95%"""
"07/06/2023,""353.83"",""351.52"",""355.88"",""349.90"","""",""0.74%"""
"07/05/2023,""351.23"",""344.61"",""351.75"",""344.15"","""",""1.98%"""
"07/04/2023,""344.41"",""342.88"",""345.05"",""342.55"","""",""0.51%"""
"07/03/2023,""342.66"",""341.63"",""344.64"",""340.82"","""",""0.38%"""
"06/30/2023,""341.37"",""341.77"",""343.09"",""340.52"","""",""-0.01%"""
"06/29/2023,""341.40"",""340.14"",""342.06"",""338.92"","""",""0.41%"""
"06/28/2023,""339.99"",""337.53"",""340.96"",""337.26"","""",""0.80%"""
"06/27/2023,""337.29"",""338.54"",""338.70"",""335.95"","""",""-0.27%"""
"06/26/2023,""338.21"",""339.46"",""340.12"",""337.65"","""",""-0.35%"""
"06/23/2023,""339.41"",""337.13"",""341.74"",""336.91"","""",""0.76%"""
"06/22/2023,""336.85"",""336.51"",""337.60"",""335.52"","""",""0.22%"""
"06/21/2023,""336.11"",""340.74"",""341.45"",""336.05"","""",""-1.25%"""
"06/20/2023,""340.37"",""341.98"",""342.75"",""340.39"","""",""-0.40%"""
"06/19/2023,""341.73"",""341.43"",""343.52"",""341.14"","""",""0.12%"""
"06/16/2023,""341.32"",""341.10"",""342.82"",""339.80"","""",""0.12%"""
"06/15/2023,""340.90"",""342.84"",""347.79"",""340.61"","""",""-0.48%"""
"06/14/2023,""342.55"",""342.87"",""344.21"",""341.92"","""",""0.00%"""
"06/13/2023,""342.54"",""343.07"",""344.05"",""341.67"","""",""-0.04%"""
"06/12/2023,""342.69"",""342.22"",""343.74"",""340.66"","""",""0.06%"""
"06/09/2023,""342.47"",""342.43"",""343.52"",""341.64"","""",""0.11%"""
"06/08/2023,""342.10"",""344.68"",""345.21"",""342.13"","""",""-0.66%"""
"06/07/2023,""344.37"",""344.77"",""345.68"",""342.77"","""",""-0.01%"""
"06/06/2023,""344.42"",""344.45"",""345.80"",""343.84"","""",""0.08%"""
"06/05/2023,""344.13"",""345.39"",""346.84"",""343.85"","""",""-0.30%"""
"06/02/2023,""345.16"",""344.42"",""345.89"",""343.60"","""",""0.30%"""
"06/01/2023,""344.14"",""346.67"",""347.88"",""344.32"","""",""-0.68%"""
"05/31/2023,""346.51"",""344.89"",""348.36"",""344.61"","""",""0.55%"""
"05/30/2023,""344.61"",""346.98"",""348.15"",""344.57"","""",""-0.61%"""
"05/29/2023,""346.71"",""345.94"",""347.36"",""345.24"","""",""0.24%"""
"05/26/2023,""345.89"",""347.53"",""348.14"",""344.98"","""",""-0.41%"""
"05/25/2023,""347.33"",""346.41"",""348.73"",""346.17"","""",""0.35%"""
"05/24/2023,""346.12"",""348.72"",""349.60"",""344.43"","""",""-0.65%"""
"05/23/2023,""348.38"",""345.86"",""350.35"",""345.38"","""",""0.78%"""
"05/22/2023,""345.70"",""347.35"",""348.48"",""345.29"","""",""-0.50%"""
"05/19/2023,""347.45"",""348.18"",""351.74"",""346.48"","""",""-0.14%"""
"05/18/2023,""347.93"",""340.93"",""350.40"",""340.80"","""",""2.12%"""
"05/17/2023,""340.72"",""339.45"",""343.40"",""338.99"","""",""0.44%"""
"05/16/2023,""339.24"",""339.37"",""340.70"",""338.14"","""",""0.02%"""
"05/15/2023,""339.18"",""340.92"",""341.50"",""338.95"","""",""-0.64%"""
"05/12/2023,""341.35"",""340.30"",""341.60"",""339.27"","""",""0.38%"""
"05/11/2023,""340.06"",""336.49"",""341.12"",""335.94"","""",""1.12%"""
"05/10/2023,""336.28"",""338.84"",""339.36"",""335.68"","""",""-0.68%"""
"05/09/2023,""338.58"",""338.08"",""339.85"",""337.33"","""",""0.23%"""
"05/08/2023,""337.81"",""337.45"",""338.77"",""336.53"","""",""0.14%"""
"05/05/2023,""337.33"",""338.73"",""339.71"",""336.75"","""",""-0.35%"""
"05/04/2023,""338.50"",""339.47"",""339.86"",""337.33"","""",""-0.23%"""
"05/03/2023,""339.29"",""340.73"",""341.32"",""337.66"","""",""-0.37%"""
"05/02/2023,""340.55"",""339.39"",""341.48"",""337.18"","""",""0.41%"""
"05/01/2023,""339.17"",""338.38"",""340.18"",""336.50"","""",""0.18%"""
"04/28/2023,""338.55"",""338.35"",""340.96"",""337.41"","""",""0.14%"""
"04/27/2023,""338.09"",""338.73"",""339.82"",""337.15"","""",""-0.13%"""
"04/26/2023,""338.54"",""344.32"",""345.02"",""338.04"","""",""-1.61%"""
"04/25/2023,""344.07"",""340.38"",""345.30"",""339.52"","""",""1.14%"""
"04/24/2023,""340.19"",""342.23"",""344.14"",""339.86"","""",""-0.48%"""
"04/21/2023,""341.82"",""342.78"",""345.54"",""341.86"","""",""-0.22%"""
"04/20/2023,""342.57"",""345.80"",""346.97"",""342.65"","""",""-0.91%"""
"04/19/2023,""345.70"",""338.27"",""346.71"",""337.79"","""",""2.28%"""
"04/18/2023,""337.98"",""340.41"",""341.22"",""337.18"","""",""-0.64%"""
"04/17/2023,""340.17"",""339.58"",""342.07"",""337.78"","""",""0.14%"""
"04/14/2023,""339.70"",""338.21"",""340.90"",""337.19"","""",""0.54%"""
"04/13/2023,""337.89"",""340.65"",""341.77"",""336.92"","""",""-0.73%"""
"04/12/2023,""340.38"",""344.63"",""345.91"",""340.23"","""",""-1.17%"""
"04/11/2023,""344.40"",""345.81"",""346.07"",""342.96"","""",""-0.34%"""
"04/10/2023,""345.57"",""343.60"",""347.25"",""342.55"","""",""0.66%"""
"04/07/2023,""343.32"",""343.86"",""344.95"",""342.52"","""",""-0.08%"""
"04/06/2023,""343.61"",""345.01"",""346.68"",""343.11"","""",""-0.35%"""
"04/05/2023,""344.83"",""344.52"",""346.33"",""342.32"","""",""0.20%"""
"04/04/2023,""344.14"",""346.32"",""347.71"",""342.88"","""",""-0.57%"""
"04/03/2023,""346.10"",""350.33"",""353.64"",""345.98"","""",""-1.21%"""
"03/31/2023,""350.34"",""348.39"",""351.57"",""347.52"","""",""0.62%"""
"03/30/2023,""348.18"",""350.86"",""351.95"",""347.02"","""",""-0.67%"""
"03/29/2023,""350.53"",""351.45"",""353.48"",""348.82"","""",""-0.20%"""
