"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"02/06/2024,""23.1530"",""23.2390"",""23.2810"",""23.1495"","""",""-0.27%"""
"02/05/2024,""23.2150"",""23.1150"",""23.3160"",""23.1020"","""",""0.55%"""
"02/02/2024,""23.0880"",""22.8570"",""23.1465"",""22.8210"","""",""1.10%"""
"02/01/2024,""22.8360"",""22.9290"",""23.1110"",""22.8420"","""",""-0.38%"""
"01/31/2024,""22.9220"",""22.8345"",""23.0055"",""22.8055"","""",""0.50%"""
"01/30/2024,""22.8070"",""22.9170"",""23.0150"",""22.7990"","""",""-0.48%"""
"01/29/2024,""22.9160"",""22.8385"",""23.0190"",""22.8075"","""",""0.61%"""
"01/26/2024,""22.7780"",""22.7960"",""22.8910"",""22.7355"","""",""-0.06%"""
"01/25/2024,""22.7910"",""22.8235"",""22.8730"",""22.7050"","""",""-0.01%"""
"01/24/2024,""22.7940"",""22.8850"",""22.9640"",""22.6780"","""",""-0.44%"""
"01/23/2024,""22.8950"",""22.7650"",""22.9775"",""22.6830"","""",""0.65%"""
"01/22/2024,""22.7470"",""22.7420"",""22.7850"",""22.6770"","""",""0.13%"""
"01/19/2024,""22.7170"",""22.7930"",""22.8330"",""22.7180"","""",""-0.23%"""
"01/18/2024,""22.7690"",""22.7330"",""22.8715"",""22.6720"","""",""0.26%"""
"01/17/2024,""22.7110"",""22.7535"",""22.8245"",""22.7085"","""",""-0.08%"""
"01/16/2024,""22.7290"",""22.5440"",""22.7835"",""22.5325"","""",""0.84%"""
"01/15/2024,""22.5390"",""22.4915"",""22.5910"",""22.4545"","""",""0.35%"""
"01/12/2024,""22.4610"",""22.5020"",""22.5785"",""22.4495"","""",""0.00%"""
"01/11/2024,""22.4600"",""22.4060"",""22.5960"",""22.3560"","""",""0.29%"""
"01/10/2024,""22.3940"",""22.4935"",""22.5400"",""22.3915"","""",""-0.33%"""
"01/09/2024,""22.4690"",""22.3870"",""22.5195"",""22.3500"","""",""0.46%"""
"01/08/2024,""22.3660"",""22.4780"",""22.5410"",""22.3000"","""",""-0.62%"""
"01/05/2024,""22.5050"",""22.5380"",""22.6260"",""22.3165"","""",""-0.14%"""
"01/04/2024,""22.5360"",""22.5725"",""22.6105"",""22.4630"","""",""-0.05%"""
"01/03/2024,""22.5470"",""22.5440"",""22.6450"",""22.4655"","""",""0.08%"""
"01/02/2024,""22.5290"",""22.3805"",""22.5730"",""22.3440"","""",""0.79%"""
"01/01/2024,""22.3520"",""22.3805"",""22.3885"",""22.3510"","""",""0.00%"""
"12/29/2023,""22.3520"",""22.3320"",""22.3985"",""22.2820"","""",""0.20%"""
"12/28/2023,""22.3080"",""22.2335"",""22.3550"",""22.1505"","""",""0.48%"""
"12/27/2023,""22.2010"",""22.2080"",""22.3515"",""22.1820"","""",""0.08%"""
"12/26/2023,""22.1830"",""22.2910"",""22.3325"",""22.1800"","""",""-0.46%"""
"12/25/2023,""22.2860"",""22.3270"",""22.3330"",""22.2850"","""",""-0.04%"""
"12/22/2023,""22.2940"",""22.3220"",""22.3805"",""22.2490"","""",""0.02%"""
"12/21/2023,""22.2900"",""22.3650"",""22.4280"",""22.2635"","""",""-0.27%"""
"12/20/2023,""22.3510"",""22.3420"",""22.4495"",""22.3060"","""",""0.10%"""
"12/19/2023,""22.3290"",""22.4360"",""22.4900"",""22.3200"","""",""-0.45%"""
