"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"06/23/2023,""322.74"",""322.74"",""322.74"",""322.74"","""",""0.00%"""
"06/22/2023,""322.74"",""322.74"",""322.74"",""322.74"","""",""0.00%"""
"06/21/2023,""322.74"",""322.74"",""322.74"",""322.74"","""",""0.00%"""
"06/20/2023,""322.74"",""324.53"",""325.13"",""322.74"","""",""1.46%"""
"06/19/2023,""318.10"",""318.10"",""318.10"",""318.10"","""",""-1.81%"""
"06/16/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""0.00%"""
"06/15/2023,""323.95"",""323.95"",""323.95"",""323.95"","""",""1.84%"""
"06/14/2023,""318.10"",""318.10"",""318.10"",""318.10"","""",""0.00%"""
"06/13/2023,""318.10"",""318.10"",""318.10"",""318.10"","""",""0.00%"""
"06/12/2023,""318.10"",""318.10"",""318.10"",""318.10"","""",""0.38%"""
"06/09/2023,""316.91"",""316.91"",""316.91"",""316.91"","""",""0.00%"""
"06/08/2023,""316.91"",""316.91"",""316.91"",""316.91"","""",""0.00%"""
"06/07/2023,""316.91"",""316.91"",""316.91"",""316.91"","""",""-0.19%"""
"06/06/2023,""317.50"",""317.50"",""317.50"",""317.50"","""",""0.62%"""
"06/05/2023,""315.54"",""315.54"",""315.54"",""315.54"","""",""0.00%"""
"06/02/2023,""315.54"",""315.54"",""315.54"",""315.54"","""",""0.00%"""
"06/01/2023,""315.54"",""315.54"",""315.54"",""315.54"","""",""0.00%"""
"05/31/2023,""315.54"",""315.54"",""315.54"",""315.54"","""",""4.23%"""
"05/30/2023,""302.72"",""302.72"",""302.72"",""302.72"","""",""0.97%"""
"05/29/2023,""299.80"",""299.80"",""299.80"",""299.80"","""",""0.00%"""
"05/26/2023,""299.80"",""299.80"",""299.80"",""299.80"","""",""0.00%"""
"05/25/2023,""299.80"",""299.80"",""299.80"",""299.80"","""",""0.00%"""
"05/24/2023,""299.80"",""299.80"",""299.80"",""299.80"","""",""-2.34%"""
"05/23/2023,""306.97"",""306.97"",""306.97"",""306.97"","""",""0.00%"""
"05/22/2023,""306.97"",""306.97"",""306.97"",""306.97"","""",""-0.57%"""
"05/19/2023,""308.72"",""308.72"",""308.72"",""308.72"","""",""0.00%"""
"05/18/2023,""308.72"",""308.72"",""308.72"",""308.72"","""",""0.00%"""
"05/17/2023,""308.72"",""308.72"",""308.72"",""308.72"","""",""0.00%"""
"05/16/2023,""308.72"",""311.06"",""311.06"",""308.72"","""",""-0.75%"""
"05/15/2023,""311.06"",""311.06"",""311.06"",""311.06"","""",""0.57%"""
"05/12/2023,""309.31"",""309.31"",""309.31"",""309.31"","""",""0.00%"""
"05/11/2023,""309.31"",""309.31"",""309.31"",""309.31"","""",""0.00%"""
"05/10/2023,""309.31"",""310.48"",""310.48"",""308.72"","""",""-0.18%"""
"05/09/2023,""309.88"",""309.88"",""309.88"",""309.88"","""",""0.00%"""
"05/05/2023,""309.88"",""309.88"",""309.88"",""309.88"","""",""0.00%"""
"05/04/2023,""309.88"",""309.30"",""309.88"",""309.30"","""",""-0.58%"""
"05/03/2023,""311.69"",""311.69"",""311.69"",""311.69"","""",""0.00%"""
"05/02/2023,""311.69"",""311.69"",""311.69"",""311.69"","""",""0.00%"""
"04/28/2023,""311.69"",""311.69"",""311.69"",""311.69"","""",""0.00%"""
"04/27/2023,""311.69"",""312.27"",""312.27"",""311.69"","""",""0.00%"""
"04/26/2023,""311.69"",""311.69"",""312.27"",""311.13"","""",""-1.30%"""
"04/25/2023,""315.78"",""315.78"",""315.78"",""315.78"","""",""1.12%"""
"04/24/2023,""312.27"",""312.27"",""312.27"",""312.27"","""",""-1.65%"""
"04/21/2023,""317.52"",""317.52"",""317.52"",""317.52"","""",""0.00%"""
"04/20/2023,""317.52"",""317.52"",""317.52"",""317.52"","""",""0.00%"""
"04/19/2023,""317.52"",""317.52"",""317.52"",""317.52"","""",""0.00%"""
"04/18/2023,""317.52"",""316.93"",""318.10"",""316.93"","""",""0.95%"""
"04/17/2023,""314.54"",""314.54"",""314.54"",""314.54"","""",""0.00%"""
"04/14/2023,""314.54"",""313.39"",""314.54"",""313.39"","""",""0.37%"""
"04/13/2023,""313.39"",""313.39"",""313.39"",""313.39"","""",""0.00%"""
"04/12/2023,""313.39"",""313.39"",""313.39"",""313.39"","""",""0.00%"""
"04/11/2023,""313.39"",""313.39"",""313.39"",""313.39"","""",""-1.13%"""
"04/06/2023,""316.97"",""316.97"",""316.97"",""316.97"","""",""-0.09%"""
"04/05/2023,""317.24"",""317.24"",""317.24"",""317.24"","""",""0.09%"""
"04/04/2023,""316.97"",""316.97"",""316.97"",""316.97"","""",""-0.09%"""
"04/03/2023,""317.24"",""317.24"",""317.24"",""317.24"","""",""0.00%"""
